"WhatsApp — Zen Browser",1740410987917,1740410991961
"Parthenope (2024) | Filma24.bike | Filma dhe seriale me Titra Shqip HD — Zen Browser",1740410992973,1740411576373
"Inbox (1) - egjini17@gmail.com - Gmail — Zen Browser",1740411577379,1740411577379
"[Firebase] Client access to your Realtime Database 'channelanalyzer-f8b10-default-rtdb' is expiring soon - egjini17@gmail.com - Gmail — Zen Browser",1740411578387,1740411578387
"WhatsApp — Zen Browser",1740411579399,1740411585462
"Business Suite | TikTok — Zen Browser",1740411586475,1740411592543
"TikTok - Make Your Day — Zen Browser",1740411593546,1740411597581
"Watch trending videos for you | TikTok — Zen Browser",1740411598587,1740411598587
"(20)Watch trending videos for you | TikTok — Zen Browser",1740411599598,1740411680350
"Parthenope (2024) | Filma24.bike | Filma dhe seriale me Titra Shqip HD — Zen Browser",1740411681361,1740412551362
"WhatsApp — Zen Browser",1740412552377,1740412553389
"Formatimi i informacionit — Zen Browser",1740412554398,1740412554398
"enisgjinii (Enis Gjini) — Zen Browser",1740412555412,1740412562488
"enisgjinii/todoist-supercalendar — Zen Browser",1740412563500,1740412563500
"Parthenope (2024) | Filma24.bike | Filma dhe seriale me Titra Shqip HD — Zen Browser",1740412564511,1740412588747
"Inbox - egjini17@gmail.com - Gmail — Zen Browser",1740412589760,1740412591770
"Spam (6) - egjini17@gmail.com - Gmail — Zen Browser",1740412592775,1740412595810
"SMS - egjini17@gmail.com - Gmail — Zen Browser",1740412596824,1740412611989
"Spam (5) - egjini17@gmail.com - Gmail — Zen Browser",1740412612995,1740412612995
"A Few Spots Left - egjini17@gmail.com - Gmail — Zen Browser",1740412614009,1740412616030
"Spam (4) - egjini17@gmail.com - Gmail — Zen Browser",1740412617044,1740412617044
"NEW Online Ninja Membership Is NOW Available With Added Value - egjini17@gmail.com - Gmail — Zen Browser",1740412618044,1740412619053
"Spam (3) - egjini17@gmail.com - Gmail — Zen Browser",1740412620061,1740412621074
"It's been 2 weeks since you joined us! - egjini17@gmail.com - Gmail — Zen Browser",1740412622086,1740412624108
"Spam (2) - egjini17@gmail.com - Gmail — Zen Browser",1740412625120,1740412625120
"Happy Holidays from Epizy.com - egjini17@gmail.com - Gmail — Zen Browser",1740412626127,1740412628141
"Parthenope (2024) | Filma24.bike | Filma dhe seriale me Titra Shqip HD — Zen Browser",1740412629153,1740412775479
"Time Tracker",1740876752915,1740876756952
"index.html - TimeTracker - Visual Studio Code",1740876757952,1740876758966
"Time Tracker",1740876759968,1740876759968
"index.html - TimeTracker - Visual Studio Code",1740876760974,1740876764991
"",1740876765996,1740876767009
"Zen Browser",1740876768025,1740876768025
"nsfw - Search / X — Zen Browser",1740876769027,1740876770039
"Time Tracker",1740876771040,1740876772052
"Program Manager",1740876773057,1740876773057
"index.html - TimeTracker - Visual Studio Code",1740876774061,1740876776073
"Time Tracker",1740876777075,1740876790169
"index.html - TimeTracker - Visual Studio Code",1740876791171,1740876792181
"Home / X — Zen Browser",1740876793195,1740876794198
"nsfw - Search / X — Zen Browser",1740876795201,1740876801238
"Yummy Beauty (@YummyBeautie) / X — Zen Browser",1740876802252,1740876837533
"Zen Browser",1740876838541,1740876838541
"(1) how to make money with web development - YouTube — Zen Browser",1740876839542,1740876839542
"TikTok Studio — Zen Browser",1740876840548,1740876840548
"WhatsApp — Zen Browser",1740876841555,1740876841555
"WhatsApp Web — Zen Browser",1740876842556,1740876842556
"WhatsApp — Zen Browser",1740876843569,1740876843569
"(1) how to make money with web development - YouTube — Zen Browser",1740876844574,1740876844574
"how to make money with web development - YouTube — Zen Browser",1740876845582,1740876845582
"Zen Browser",1740876846583,1740876846583
"how to make money with web development - YouTube — Zen Browser",1740876847594,1740876847594
"index.html - TimeTracker - Visual Studio Code",1740876840000,1740876900000
"Search",1740876910980,1740876910980
"Start",1740876911990,1740876911990
"Search",1740886273152,1740886273152
"index.html - TimeTracker - Visual Studio Code",1740886274161,1740886276167
"Time Tracker",1740955144123,1740955146142
"index.html - TimeTracker - Visual Studio Code",1740955147149,1740955149177
"ChatGPT — Zen Browser",1740955150194,1740955151204
"File Upload",1740955152212,1740955158257
"ChatGPT — Zen Browser",1740955159271,1740955166317
"File Upload",1740955167322,1740955168334
"ChatGPT — Zen Browser",1740955169344,1740955262968
"UI Enhancement and Logic — Zen Browser",1740955263971,1740955264972
"index.html - TimeTracker - Visual Studio Code",1740955265982,1740955266982
"Time Tracker",1741478976440,1741478977455
"Gemini — Zen Browser",1741478978465,1741478978465
"Welcome - TimeTracker - Visual Studio Code",1741478979472,1741478979472
"index.html - TimeTracker - Visual Studio Code",1741478980485,1741478981487
"Gemini — Zen Browser",1741478982494,1741479003687
"Zen Browser Private Browsing",1741479004697,1741479006716
"Free Porn, Sex, Tube Videos, XXX Pics, Pussy in Porno Movies - XNXX.COM — Zen Browser Private Browsing",1741479007726,1741479008734
"Today's selection - XNXX.COM — Zen Browser Private Browsing",1741479009750,1741479009750
"Exploiting His Step Niece - XNXX.COM — Zen Browser Private Browsing",1741479010757,1741479017817
"Today's selection - XNXX.COM — Zen Browser Private Browsing",1741479018824,1741479026882
"Free Porn, Sex, Tube Videos, XXX Pics, Pussy in Porno Movies - XNXX.COM — Zen Browser Private Browsing",1741479027889,1741479034931
"Zen Browser Private Browsing",1741479035938,1741479035938
"European Babe With The Biggest Natural Tits - XNXX.COM — Zen Browser Private Browsing",1741479036942,1741479055081
"Gemini — Zen Browser",1741479056090,1741479058094
"index.html - TimeTracker - Visual Studio Code",1741479059101,1741479064151
"Time Tracker",1741479071208,1741479086331
"Gemini — Zen Browser",1741479087338,1741479088353
"index.html - TimeTracker - Visual Studio Code",1741479089357,1741479089357
"renderer.js - TimeTracker - Visual Studio Code",1741479090364,1741479090364
"index.html - TimeTracker - Visual Studio Code",1741479091373,1741479091373
"Gemini — Zen Browser",1741479092387,1741479100455
"index.html - TimeTracker - Visual Studio Code",1741479101459,1741479103476
"Gemini — Zen Browser",1741479104480,1741479109510
"time tracker donat kabashi - Google Search — Zen Browser",1741479110508,1741479111517
"Home - Donat Kabashi — Zen Browser",1741479112520,1741479125634
"Gemini — Zen Browser",1741479126646,1741479136740
"Home - Donat Kabashi — Zen Browser",1741479137740,1741479137740
"Gemini — Zen Browser",1741479138744,1741479140765
"Facebook — Zen Browser",1741479141774,1741479141774
"Notion Calendar — Zen Browser",1741479142780,1741479144797
"Mar 9 – 15, 2025 · Notion Calendar — Zen Browser",1741479145799,1741479145799
"Gemini — Zen Browser",1741479146811,1741479148829
"Zen Browser",1741479149831,1741479149831
"Zen Browser Private Browsing",1741479150847,1741479152858
"Free Porn Videos & Sex Movies - Porno, XXX, Porn Tube | Pornhub — Zen Browser Private Browsing",1741479153859,1741479176060
"Gemini — Zen Browser",1741479177067,1741479178081
"Time Tracker Dashboard",1741479385510,1741479408666
"settings.json - TimeTracker - Visual Studio Code",1741479409668,1741479409668
"segments.csv - TimeTracker - Visual Studio Code",1741479410678,1741479412690
"Time Tracker Dashboard",1741479413704,1741479431778
"Gemini — Zen Browser",1741479432786,1741479472070
"Time Tracker Dashboard",1741479626358,1741479633438
"Gemini — Zen Browser",1741479634447,1741479635453
"segments.csv - TimeTracker - Visual Studio Code",1741479636456,1741479639477
"Gemini — Zen Browser",1741479640481,1741479700841
"Time Tracker Dashboard",1741479701841,1741479706878
"Gemini — Zen Browser",1741479707879,1741480069178
"segments.csv - TimeTracker - Visual Studio Code",1741480071192,1741480072202
"renderer.js - TimeTracker - Visual Studio Code",1741480073215,1741480074223
"Gemini — Zen Browser",1741480075227,1741480081266
"index.html - TimeTracker - Visual Studio Code",1741480082271,1741480084285
"Time Tracker",1741480133639,1741480138673
"Gemini — Zen Browser",1741480139687,1741480139687
"renderer.js - TimeTracker - Visual Studio Code",1741480140689,1741480144732
"Zen Browser",1741480145745,1741480151787
"Gemini — Zen Browser",1741480152789,1741480185031
"renderer.js - TimeTracker - Visual Studio Code",1741480186037,1741480188038
"Zen Browser",1741480189042,1741480189042
"search (PNG Image, 48 × 48 pixels) — Zen Browser",1741480190042,1741480191056
"Gemini — Zen Browser",1741480192057,1741480195076
"Time Tracker",1741480196084,1741480223224
"renderer.js - TimeTracker - Visual Studio Code",1741480224232,1741480224232
"Time Tracker",1741480225240,1741480227252
"Gemini — Zen Browser",1741480228255,1741480230272
"index.html - TimeTracker - Visual Studio Code",1741480231274,1741480233284
"Gemini — Zen Browser",1741480234295,1741480241325
"index.html - TimeTracker - Visual Studio Code",1741480242328,1741480242328
"style.css - TimeTracker - Visual Studio Code",1741480243334,1741480243334
"Gemini — Zen Browser",1741480244353,1741480244353
"style.css - TimeTracker - Visual Studio Code",1741480245361,1741480246365
"Task Switching",1741480247377,1741480247377
"Time Tracker",1741482377689,1741482381706
"Gemini — Zen Browser",1741482382719,1741482392791
"index.html - TimeTracker - Visual Studio Code",1741482393803,1741482402866
"Gemini — Zen Browser",1741482403875,1741482406914
"Zen Browser",1741482407924,1741482407924
"Poe — Zen Browser",1741482408933,1741482423045
"Claude-3.7-Sonnet - Poe — Zen Browser",1741482424059,1741482444215
"Grok — Zen Browser",1741482445227,1741482445227
"index.html - TimeTracker - Visual Studio Code",1741482446226,1741482446226
"Grok — Zen Browser",1741482447234,1741482451253
"New conversation - Grok — Zen Browser",1741482452261,1741482455274
"Claude-3.7-Sonnet - Poe — Zen Browser",1741482456277,1741482458277
"(33) Hekurani ft. Egzon Pireci - Prej shpirtit (Official Video HD) - YouTube — Zen Browser",1741482459285,1741482465309
"(33) Egzon Pireci - YouTube — Zen Browser",1741482466316,1741482469341
"(33) YouTube — Zen Browser",1741482470348,1741482479429
"(33) Gabime 😬 dhe shume te qeshura 😅 gjate xhirimeve (Hasa & Hysa) - YouTube — Zen Browser",1741482480438,1741482497511
"Simplified Time Tracking UI for Electron App - Claude — Zen Browser",1741482498511,1741482498511
"file-icon - npm — Zen Browser",1741482499526,1741482499526
"Claude-3.7-Sonnet - Poe — Zen Browser",1741482500540,1741482503565
"(33) Gabime 😬 dhe shume te qeshura 😅 gjate xhirimeve (Hasa & Hysa) - YouTube — Zen Browser",1741482504578,1741482585052
"Claude-3.7-Sonnet - Poe — Zen Browser",1741482586067,1741482785374
"UI Enhancements - Poe — Zen Browser",1741482786378,1741482790411
"Time Tracker Pro",1741483626324,1741483647524
"Quick settings",1741483803531,1741483806553
"(33) Gabime 😬 dhe shume te qeshura 😅 gjate xhirimeve (Hasa & Hysa) - YouTube — Zen Browser",1741483807557,1741483814590
"ChatGPT — Zen Browser",1741483815598,1741483822657
"(33) Gabime 😬 dhe shume te qeshura 😅 gjate xhirimeve (Hasa & Hysa) - YouTube — Zen Browser",1741483823666,1741483838780
"WhatsApp — Zen Browser",1741483839784,1741483841790
"Gemini — Zen Browser",1741483842791,1741483842791
"UI Enhancements - Poe — Zen Browser",1741483843799,1741483843799
"UI Enhancements and Logic — Zen Browser",1741483844803,1741483848827
"index.html - TimeTracker - Visual Studio Code",1741483849832,1741483851851
"Time Tracker Pro",1741483886030,1741483886030
"TimeTracker Pro",1741484280815,1741484291896
"",1741484292900,1741484292900
"UI Enhancements and Logic — Zen Browser",1741484293899,1741484308998
"TimeTracker Pro",1741484310008,1741484344301
"TimeTracker Pro",1752099701552,1752099710662
"Task Switching",1752099711673,1752099711673
"(7) SERGIO - TRADHTARE (OFFICIAL VIDEO) - YouTube and 11 more pages - Personal - Microsoft​ Edge",1752099712684,1752099712684
"New tab and 12 more pages - Personal - Microsoft​ Edge",1752099713686,1752099713686
"Chat and 12 more pages - Personal - Microsoft​ Edge",1752099714693,1752099716703
"(7) SERGIO - TRADHTARE (OFFICIAL VIDEO) - YouTube and 12 more pages - Personal - Microsoft​ Edge",1752099717704,1752099720717
"Chat and 12 more pages - Personal - Microsoft​ Edge",1752099721730,1752099722731
"Untitled and 13 more pages - Personal - Microsoft​ Edge",1752099723740,1752099723740
"Chat and 13 more pages - Personal - Microsoft​ Edge",1752099724744,1752099725755
"Chat and 12 more pages - Personal - Microsoft​ Edge",1752099726764,1752099726764
"index.html - TimeTracker - Cursor",1752099727777,1752099729793
"Chat and 12 more pages - Personal - Microsoft​ Edge",1752099730797,1752099730797
"Baresha NETWORK - Chat and 12 more pages - Personal - Microsoft​ Edge",1752099731797,1752099732810
"Quick settings",1752099733819,1752099738846
"Baresha NETWORK - Chat and 12 more pages - Personal - Microsoft​ Edge",1752099739857,1752099749955
"index.html - TimeTracker - Cursor",1752099750962,1752099751962
"Baresha NETWORK - Chat and 12 more pages - Personal - Microsoft​ Edge",1752099752973,1752099754985
"index.html - TimeTracker - Cursor",1752099755998,1752099764092
"Cursor",1752099765103,1752099770145
"",1752099771154,1752099771154
"BareshaNetwork_v3.2 - Cursor",1752099772164,1752099778236
"Baresha NETWORK - Chat and 12 more pages - Personal - Microsoft​ Edge",1752099779259,1752099782257
"BareshaNetwork_v3.2 - Cursor",1752099783304,1752099802376
"TimeTracker Pro",1752099917293,1752099918296
"index.html - TimeTracker - Cursor",1752099919302,1752099922336
"TimeTracker Pro",1752099923350,1752099924362
"enisi@192.250.231.19 - FileZilla",1752099925368,1752099933441
"TimeTracker Pro",1752099934453,1752099934453
"Task Switching",1752099935454,1752099936468
"invoice.php - BareshaNetwork_v3.2 - Cursor",1752099937482,1752099937482
"Task Switching",1752099938497,1752099938497
"invoice.php - BareshaNetwork_v3.2 - Cursor",1752099939507,1752099941531
"TimeTracker Pro",1752099942537,1752099946564
"TimeTracker Pro",1752100009790,1752100012815
"index.html - TimeTracker - Cursor",1752100013825,1752100034954
"Task Switching",1752100035965,1752100035965
"TimeTracker Pro",1752100036968,1752100036968
"HeroUI (Previously NextUI) - Beautiful, fast and modern React UI Library and 12 more pages - Personal - Microsoft​ Edge",1752100037970,1752100037970
"New tab and 13 more pages - Personal - Microsoft​ Edge",1752100038974,1752100041997
"inter font google - Google Search and 13 more pages - Personal - Microsoft​ Edge",1752100043000,1752100045019
"Inter - Google Fonts and 13 more pages - Personal - Microsoft​ Edge",1752100046026,1752100049041
"Selection - Google Fonts and 13 more pages - Personal - Microsoft​ Edge",1752100050046,1752100052066
"Inter - Google Fonts and 13 more pages - Personal - Microsoft​ Edge",1752100053080,1752100053080
"Selection - Google Fonts and 13 more pages - Personal - Microsoft​ Edge",1752100054093,1752100055105
"Selection Embed Code - Google Fonts and 13 more pages - Personal - Microsoft​ Edge",1752100056119,1752100058140
"index.html - TimeTracker - Cursor",1752100059154,1752100098521
"Baresha NETWORK - Chat and 13 more pages - Personal - Microsoft​ Edge",1752100099527,1752100099527
"Selection Embed Code - Google Fonts and 12 more pages - Personal - Microsoft​ Edge",1752100100543,1752100101557
"(7) SERGIO - TRADHTARE (OFFICIAL VIDEO) - YouTube and 11 more pages - Personal - Microsoft​ Edge",1752100102563,1752100104565
"Settings",1752100105593,1752100105593
"Quick settings",1752100106582,1752100107590
"(7) SERGIO - TRADHTARE (OFFICIAL VIDEO) - YouTube and 11 more pages - Personal - Microsoft​ Edge",1752100108600,1752100109599
"(7) SERGIO - LAMBO (OFFICIAL VIDEO) - YouTube and 11 more pages - Personal - Microsoft​ Edge",1752100110604,1752100110604
"(7) SERGIO - TRADHTARE (OFFICIAL VIDEO) - YouTube and 11 more pages - Personal - Microsoft​ Edge",1752100111620,1752100118660
"WhatsApp and 11 more pages - Personal - Microsoft​ Edge",1752100119674,1752100132782
"TimeTracker Pro",1752100148918,1752100152949
"index.html - TimeTracker - Cursor",1752100153964,1752100153964
"TimeTracker Pro",1752100154975,1752100161020
"TimeTracker Pro",1752100227623,1752100243794
"index.html - TimeTracker - Cursor",1752100244805,1752100247838
"TimeTracker Pro",1752100248853,1752100274062
"TimeTracker Pro",1752100299599,1752100329886
"index.html - TimeTracker - Cursor",1752100330893,1752100331902
"TimeTracker - Cursor",1752100332909,1752100340981
"TimeTracker Pro",1752101359628,1752101363672,3278862,-8,-8,1936,1048,"Electron",14852,"","C:\Users\egjin\Desktop\TimeTracker\node_modules\electron\dist\electron.exe","",105979904,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAACAAAAAgCAYAAABzenr0AAAGTElEQVRYhc2Xf1BU1xXHP/e9t4sUWLAxFHGDJCNLRH7EIEENqAmhZEnFkRbTBCtqOx0nnYyN1jHVaEyJk2pN7CR1zFhLW0dt1FiMqUKsCq3WaImaKG4aQGsQ+eEqhmVXfuy+vf0D3Qi74MZJpz1/vfvOj+/3nPfuPecKgpSioiJjXV3TYx5dFqCqSYok1iuJBVAEzV5BM7pu01Sx12IxV+3atas3mLjiTgZJSdNihNGzEqkXCylMwQSVQjoQ6jbZq/3CZqtuvSsCVqs1pLHJsVwRLJLIsGCA/YMLl1fyRpzZtLqioqInaAJJSdNiVNVdLoWceDfAfiBSHNd1w8xA1fAjkPhwdqrR7dknhTB/HeBfkpBNbiP5/zr54dlBCfRl3lMTDLhpeBQF80pob2tj/7Z3giah6yEZt1dCvfVgtVpDnM6uSilICibYDxb/lJzvFpKSmUnThQs0//tiEAyESRHerPT05K0NDQ06gHJL19jkWP5VvrnL4fA9z1u6hNRJmUH5SSEnNjY5lvs4cav0mrvhq/ztqqaRZc3D3tKCqmn8pPQVlhXPof2K/Y6+AuHSPYYxNlt1qwoQPcq8FiknD+YwYmQMD4x9kJGj4xgWFoqrowPdo/N5XT325hauNF3GEGIkfUo29uZmwiNNODscg4UDMKLJMHtr4z5RVFRktNU12QMdMjH3mfnRSz8netQoLl+8iMftJuqee9ix4W1qT/yTUffHM+nbuYyfkkW300Xs/fHUVFVjSU1heHQ0Jw4eYusbv6a3x/9QlEI6kizme0Va2qQ8XYrKgQYGo5E1O7axb+t2qsrfw+v1+nTxiRZmzJ/LmORxHN1fyam/H6Gh9hxzl/6MS/UNHNxdTpgpgudfe5XWxkv8Yc26gGVQhXxS8eiyIJBy3IR0upxODu0u94EbjEZmL1rIonVr+fTkKRYXFrFjw0bqz9YipcR28hTJmY8A4HJ0smH5Sibm5qAoSiAIPLosUFDVgNvOMCyEL661+9ZxlgRKt5QRbjLx4rOzObDzXb/Sfnb6YxJSU3zrG04XBmNIv+r1L4GapCg3O9pAOX/ORuL4hwgN+wYJKcksfXM95ZvLeHtVKTc6nQHjfXH1GmER4b6Mx45/iKbzFwKDA4okVvNKYkWAjtDedoVzNTXMmFdCVr6VjStWUVvzUT+bxet/BRJeX7TE987Z4SAiKpKO9uvMmF/CwXf/PCgBryQ28Me5KZtffY2sfCubSlf7gQ8mrs5Owkwm8r4/C0VRObq/YghrKTVF0CzBEkhdMHcO9WdrKX5hIfbLL9LS2NhP//oLS/x8hoWG0tPdDcDGVa8gpRwUXhGiRfEKmgMpwyNNPF44k9+Wrub9P25h2ca3eGDsg0Nk0ydhpgicHQ4+eGcnV1vahrT1CpoVdN0WSJmQmsIF26fccLo4uq+Ssl+uZfH6dUwvmT3otgqPNKHrXnq6ur7MchBbAHTdpmiq2BtIl/HYVBJSk5n13AIATh/5BytK5jN2Qjovl20K2HzGJI/jvK0vH9PwKNbs3M6mwwcYn/1oQHxNFXsVi8VcJYXsd3ArisLkJ/NQVQ1r8TNoWl/XltLLb5atYP/W7Tz93AJKt5Qx5Tv5RH5zOABxFgsNZ/rmjeRHMogdPZqQ0FCmPJXvBy6FdFgs5irVZrPp0SPj44SUGT6llIyIiSE+MZFjFR9QU/U3AHIKZ5KZ8zh/2bKNw+Xv0d7axsTcHJ5d+DyZuTlEREaiqCqT83KZOn06Xq+OELB702ZaPu//A6OoZdWHK/cO2Y41gwGP2+1bR0RFsnbnn1hWPIfr9qu+90IInvheIaHh4XRcu4bH48b20UmuX7mKpql4PHo/bL92bLdfdN4bHTdMCKbebjjwCO3t7kEzaOQ98zQnDvwVr7dvi40Y+S0WvLyC8s1lfHLsQy7Vn6fbdeNmDP9tKKVYYzt35H1uH8kmpCcf63T0PoFgyHmw7uMzPJydRe6sInp6ukhMS+PHK19iz+9+z+mjx4Zy7cteiuP3mU0/vDWS3fVQmv2UlbRHJ+Pp6eXQnj3Uf3L2Ti4Bh9L/+Vjud0p8durIGV0PyRBSHP/6wMVxXQ/JGAgekACAzVbdajabpkkpSgXCddfACJeUotRsNk0b7I74/3s5HSj/rev5fwCxa8NBnrsmYAAAAABJRU5ErkJggg==",,,
"package.json - TimeTracker - Cursor",1752101364687,1752101368723,1639986,1912,76,1936,1036,"Cursor",15296,"","C:\Users\egjin\AppData\Local\Programs\cursor\Cursor.exe","",226435072,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAACAAAAAgCAYAAABzenr0AAADvUlEQVRYhe2XvUtrWRTFf7kfLxJzg0YhV/xAQbEQnqgEREF0Gh0cC0XeMJXFVPZ2QRD8B+wsFJs0FhYWYiOMiCIKPsQBxQhB8PmBRk00xmjuPblTjIqGmESe45viLTjFOXfvtdc5mwX7wk/8YNgyfCsCfgE+A4WAmiX+OSzAAMLA38BfwMVbhP0B7D8Qvcfaf+DMCb8D4h2LPy7xwJ0RRcC3/6D44/r2UOMJcoqAHuDPXJ7J7XbT1tYGwN3dHaZp5pLmAr4C248HUkrA52wMqqrS0dHB0NAQNTU1ADQ2NlJZWYksp94nLV7UUFI+FmbKrKuro7u7m4qKCiKRCCcnJ0QiEZxOJ9XV1ei6TjAYJBQKZaJ5USNVQOoegKKiIjo7O6mvr0cIwfHxMZeXl1xcXHB9fc3R0RFCCDRNo7a2lsLCQoLBIEKIdHTKq5t0Pvd6vYyMjOB2u4lGowghME2T29tb6uvraW1tRVEUnE4ndrsdRVFQVRXTNJmenmZpaSmV8kWNtDd+jkQiwdbWFv39/TQ3N2cLf8Ll5SUzMzNZ47IKMAyD5eVlNjc3aW9vp6+vD13X08YKIYhGoySTSfx+P4FA4PsF2Gw2LMsiGo0yNzfH2toa3d3d9PT04HA4ALAsi1gsxs3NDTabjcPDQ2ZnZ3NyRaoN0wrgoRWWZREKhRgfH2dwcJDFxUXu7u4IhUJcXV0hhECSJPx+fzYnvE2AJEkkk0kMw0AIgSzLHBwcMDU1xcHBAaZpYlkWnz59Yn19nfn5eWRZfs0FL5BTCyTpX52maWK329F1nYKCAjRNg4cWAMRiMcbGxri5uUFV1afz7xIgSRKyLCPLMi6Xi5KSEhwOBzabDYfDgWVZJJNJZFkmEAgQj8cBiMfj7/MCiqLgcrnQdZ38/HwURUGWZRRFIS8v7ykuHo9zfn7OwMAA+/v7rK6uvo8L7u/vaWpqQtM0IpEIhmE8vYrT6XxySTgcpri4mPLycrxeLy0tLfh8Pk5PTzPyp/rkN6Dp+cHZ2Rk7OzuUlZXR0NCAy+VCkiTsdjtOp5PS0lKEEMRiMTweD5qmsbCwwOjoKLu7u+lqfgXmXhPwK+BNzbi6umJlZYW9vT2qqqqoqKggmUyiKAoejwfDMNA0je3tbXw+HxMTE4TD4dcuvQ7MP25SW/BqFsDGxgZbW1t0dXXR29uLruuoqsrp6SmTk5NMT0+TSCQyUWSt8SXX6cbtdluDg4PW8PCwpev6W6aiL5kEfPhIlg4/dCh9xIeN5f/bH5Of+DD8A8be/pBSu2utAAAAAElFTkSuQmCC",,,
"TimeTracker Pro",1752101381841,1752101382851,3278862,-8,-8,1936,1048,"Electron",14852,"","C:\Users\egjin\Desktop\TimeTracker\node_modules\electron\dist\electron.exe","",106844160,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAACAAAAAgCAYAAABzenr0AAAGTElEQVRYhc2Xf1BU1xXHP/e9t4sUWLAxFHGDJCNLRH7EIEENqAmhZEnFkRbTBCtqOx0nnYyN1jHVaEyJk2pN7CR1zFhLW0dt1FiMqUKsCq3WaImaKG4aQGsQ+eEqhmVXfuy+vf0D3Qi74MZJpz1/vfvOj+/3nPfuPecKgpSioiJjXV3TYx5dFqCqSYok1iuJBVAEzV5BM7pu01Sx12IxV+3atas3mLjiTgZJSdNihNGzEqkXCylMwQSVQjoQ6jbZq/3CZqtuvSsCVqs1pLHJsVwRLJLIsGCA/YMLl1fyRpzZtLqioqInaAJJSdNiVNVdLoWceDfAfiBSHNd1w8xA1fAjkPhwdqrR7dknhTB/HeBfkpBNbiP5/zr54dlBCfRl3lMTDLhpeBQF80pob2tj/7Z3giah6yEZt1dCvfVgtVpDnM6uSilICibYDxb/lJzvFpKSmUnThQs0//tiEAyESRHerPT05K0NDQ06gHJL19jkWP5VvrnL4fA9z1u6hNRJmUH5SSEnNjY5lvs4cav0mrvhq/ztqqaRZc3D3tKCqmn8pPQVlhXPof2K/Y6+AuHSPYYxNlt1qwoQPcq8FiknD+YwYmQMD4x9kJGj4xgWFoqrowPdo/N5XT325hauNF3GEGIkfUo29uZmwiNNODscg4UDMKLJMHtr4z5RVFRktNU12QMdMjH3mfnRSz8netQoLl+8iMftJuqee9ix4W1qT/yTUffHM+nbuYyfkkW300Xs/fHUVFVjSU1heHQ0Jw4eYusbv6a3x/9QlEI6kizme0Va2qQ8XYrKgQYGo5E1O7axb+t2qsrfw+v1+nTxiRZmzJ/LmORxHN1fyam/H6Gh9hxzl/6MS/UNHNxdTpgpgudfe5XWxkv8Yc26gGVQhXxS8eiyIJBy3IR0upxODu0u94EbjEZmL1rIonVr+fTkKRYXFrFjw0bqz9YipcR28hTJmY8A4HJ0smH5Sibm5qAoSiAIPLosUFDVgNvOMCyEL661+9ZxlgRKt5QRbjLx4rOzObDzXb/Sfnb6YxJSU3zrG04XBmNIv+r1L4GapCg3O9pAOX/ORuL4hwgN+wYJKcksfXM95ZvLeHtVKTc6nQHjfXH1GmER4b6Mx45/iKbzFwKDA4okVvNKYkWAjtDedoVzNTXMmFdCVr6VjStWUVvzUT+bxet/BRJeX7TE987Z4SAiKpKO9uvMmF/CwXf/PCgBryQ28Me5KZtffY2sfCubSlf7gQ8mrs5Owkwm8r4/C0VRObq/YghrKTVF0CzBEkhdMHcO9WdrKX5hIfbLL9LS2NhP//oLS/x8hoWG0tPdDcDGVa8gpRwUXhGiRfEKmgMpwyNNPF44k9+Wrub9P25h2ca3eGDsg0Nk0ydhpgicHQ4+eGcnV1vahrT1CpoVdN0WSJmQmsIF26fccLo4uq+Ssl+uZfH6dUwvmT3otgqPNKHrXnq6ur7MchBbAHTdpmiq2BtIl/HYVBJSk5n13AIATh/5BytK5jN2Qjovl20K2HzGJI/jvK0vH9PwKNbs3M6mwwcYn/1oQHxNFXsVi8VcJYXsd3ArisLkJ/NQVQ1r8TNoWl/XltLLb5atYP/W7Tz93AJKt5Qx5Tv5RH5zOABxFgsNZ/rmjeRHMogdPZqQ0FCmPJXvBy6FdFgs5irVZrPp0SPj44SUGT6llIyIiSE+MZFjFR9QU/U3AHIKZ5KZ8zh/2bKNw+Xv0d7axsTcHJ5d+DyZuTlEREaiqCqT83KZOn06Xq+OELB702ZaPu//A6OoZdWHK/cO2Y41gwGP2+1bR0RFsnbnn1hWPIfr9qu+90IInvheIaHh4XRcu4bH48b20UmuX7mKpql4PHo/bL92bLdfdN4bHTdMCKbebjjwCO3t7kEzaOQ98zQnDvwVr7dvi40Y+S0WvLyC8s1lfHLsQy7Vn6fbdeNmDP9tKKVYYzt35H1uH8kmpCcf63T0PoFgyHmw7uMzPJydRe6sInp6ukhMS+PHK19iz+9+z+mjx4Zy7cteiuP3mU0/vDWS3fVQmv2UlbRHJ+Pp6eXQnj3Uf3L2Ti4Bh9L/+Vjud0p8durIGV0PyRBSHP/6wMVxXQ/JGAgekACAzVbdajabpkkpSgXCddfACJeUotRsNk0b7I74/3s5HSj/rev5fwCxa8NBnrsmYAAAAABJRU5ErkJggg==",1,,
